#1
double	default(35136,2)
812700	5.649153e+08
813600	5.622399e+08
814500	5.593241e+08
815400	5.558979e+08
816300	5.52476e+08
817200	5.490587e+08
818100	5.454829e+08
819000	5.416467e+08
819900	5.378157e+08
820800	5.340307e+08
821700	5.311292e+08
822600	5.282315e+08
823500	5.253374e+08
824400	5.224471e+08
825300	5.176205e+08
826200	5.136016e+08
827100	5.128211e+08
828000	5.120411e+08
828900	5.112618e+08
829800	5.118346e+08
830700	5.149983e+08
831600	5.181567e+08
832500	5.213099e+08
833400	5.233602e+08
834300	5.249459e+08
835200	5.265287e+08
836100	5.281084e+08
837000	5.272405e+08
837900	5.256118e+08
838800	5.239851e+08
839700	5.223596e+08
840600	5.207365e+08
841500	5.191153e+08
842400	5.174959e+08
843300	5.15878e+08
844200	5.149662e+08
845100	5.141775e+08
846000	5.137884e+08
846900	5.133993e+08
847800	5.116963e+08
848700	5.073388e+08
849600	5.029872e+08
850500	4.986417e+08
851400	4.943023e+08
852300	4.909554e+08
853200	4.886835e+08
854100	4.864146e+08
855000	4.841484e+08
855900	4.818852e+08
856800	4.796962e+08
857700	4.807228e+08
858600	4.817474e+08
859500	4.827698e+08
860400	4.8379e+08
861300	4.848082e+08
862200	4.846109e+08
863100	4.809764e+08
864000	4.77347e+08
864900	4.751866e+08
865800	4.739216e+08
866700	4.734858e+08
867600	4.742545e+08
868500	4.75023e+08
869400	4.757914e+08
870300	4.765595e+08
871200	4.773274e+08
872100	4.780952e+08
873000	4.79534e+08
873900	4.812125e+08
874800	4.828941e+08
875700	4.845786e+08
876600	4.863005e+08
877500	4.881724e+08
878400	4.900478e+08
879300	4.919268e+08
880200	4.938092e+08
881100	4.956954e+08
882000	4.97585e+08
882900	4.994781e+08
883800	5.027023e+08
884700	5.089319e+08
885600	5.151797e+08
886500	5.214456e+08
887400	5.277297e+08
888300	5.340317e+08
889200	5.403521e+08
890100	5.466905e+08
891000	5.530471e+08
891900	5.594219e+08
892800	5.637936e+08
893700	5.668522e+08
894600	5.699177e+08
895500	5.718137e+08
896400	5.728325e+08
897300	5.738516e+08
898200	5.748714e+08
899100	5.75891e+08
900000	5.76774e+08
900900	5.765996e+08
901800	5.763544e+08
902700	5.759477e+08
903600	5.755366e+08
904500	5.734784e+08
905400	5.701521e+08
906300	5.676017e+08
907200	5.660291e+08
908100	5.653398e+08
909000	5.651812e+08
909900	5.650197e+08
910800	5.648543e+08
911700	5.641834e+08
912600	5.626867e+08
913500	5.611822e+08
914400	5.596701e+08
915300	5.581508e+08
916200	5.590129e+08
917100	5.620079e+08
918000	5.650102e+08
918900	5.680191e+08
919800	5.710342e+08
920700	5.740566e+08
921600	5.770851e+08
922500	5.791741e+08
923400	5.805055e+08
924300	5.818387e+08
925200	5.831727e+08
926100	5.845081e+08
927000	5.858452e+08
927900	5.871832e+08
928800	5.885225e+08
929700	5.898637e+08
930600	5.893696e+08
931500	5.866999e+08
932400	5.840197e+08
933300	5.813283e+08
934200	5.786259e+08
935100	5.75912e+08
936000	5.731872e+08
936900	5.704512e+08
937800	5.677042e+08
938700	5.64946e+08
939600	5.621767e+08
940500	5.593964e+08
941400	5.59494e+08
942300	5.597846e+08
943200	5.600737e+08
944100	5.60361e+08
945000	5.606466e+08
945900	5.585704e+08
946800	5.539142e+08
947700	5.492415e+08
948600	5.497864e+08
949500	5.520771e+08
950400	5.54372e+08
951300	5.566713e+08
952200	5.589751e+08
953100	5.599687e+08
954000	5.600686e+08
954900	5.601665e+08
955800	5.60262e+08
956700	5.608749e+08
957600	5.615105e+08
958500	5.621455e+08
959400	5.627798e+08
960300	5.635183e+08
961200	5.644078e+08
962100	5.652975e+08
963000	5.661874e+08
963900	5.670775e+08
964800	5.679677e+08
965700	5.688582e+08
