#1
double	default(35136,2)
1107000	0.7305132
1107900	0.7305132
1108800	0.7305132
1109700	0.7305132
1110600	0.7305132
1111500	0.7305132
1112400	0.7305132
1113300	0.7305132
1114200	0.7305132
1115100	0.7305132
1116000	0.7305132
1116900	0.7305132
1117800	0.7305132
1118700	0.7305132
1119600	0.7305132
1120500	0.7305132
1121400	0.7305132
1122300	0.7305132
1123200	0.7305132
1124100	0.7305132
1125000	0.7305132
1125900	0.7305132
1126800	0.7305132
1127700	0.7305132
1128600	0.7305132
1129500	0.7305132
1130400	0.7305132
1131300	0.7305132
1132200	0.7305132
1133100	0.7305132
1134000	0.7305132
1134900	0.7305132
1135800	0.7305132
1136700	0.7305132
1137600	0.7305132
1138500	0.7305132
1139400	0.7305132
1140300	0.7305132
1141200	0.7305132
1142100	0.7305132
1143000	0.7305132
1143900	0.7305132
1144800	0.7305132
1145700	0.7305132
1146600	0.7305132
1147500	0.7305132
1148400	0.7305132
1149300	0.7305132
1150200	0.7305132
1151100	0.7305132
1152000	0.7305132
1152900	0.7305132
1153800	0.7305132
1154700	0.7305132
1155600	0.7305132
1156500	0.7305132
1157400	0.7305132
1158300	0.7305132
1159200	0.7305132
1160100	0.7305132
1161000	0.7305132
1161900	0.7305132
1162800	0.7305132
1163700	0.7305132
1164600	0.7305132
1165500	0.7305132
1166400	0.7305132
1167300	0.7305132
1168200	0.7305132
1169100	0.7305132
1170000	0.7305132
1170900	0.7305132
1171800	0.7305132
1172700	0.7305132
1173600	0.7305132
1174500	0.7305132
1175400	0.7305132
1176300	0.7305132
1177200	0.7305132
1178100	0.7305132
1179000	0.7305132
1179900	0.7305132
1180800	0.7305132
1181700	0.7305132
1182600	0.7305132
1183500	0.7305132
1184400	0.7305132
1185300	0.7305132
1186200	0.7305132
1187100	0.7305132
1188000	0.7305132
1188900	0.7305132
1189800	0.7305132
1190700	0.7305132
1191600	0.7305132
1192500	0.7305132
1193400	0.7305132
1194300	0.7305132
1195200	0.7305132
1196100	0.7305132
1197000	0.7305132
1197900	0.7305132
1198800	0.7305132
1199700	0.7305132
1200600	0.7305132
1201500	0.7305132
1202400	0.7305132
1203300	0.7305132
1204200	0.7305132
1205100	0.7305132
1206000	0.7305132
1206900	0.7305132
1207800	0.7305132
1208700	0.7305132
1209600	0.7305132
1210500	0.7305132
1211400	0.7305132
1212300	0.7305132
1213200	0.7305132
1214100	0.7305132
1215000	0.7305132
1215900	0.7305132
1216800	0.7305132
1217700	0.7305132
1218600	0.7305132
1219500	0.7305132
1220400	0.7305132
1221300	0.7305132
1222200	0.7305132
1223100	0.7305132
1224000	0.7305132
1224900	0.7305132
1225800	0.7305132
1226700	0.7305132
1227600	0.7305132
1228500	0.7305132
1229400	0.7305132
1230300	0.7305132
1231200	0.7305132
1232100	0.7305132
1233000	0.7305132
1233900	0.7305132
1234800	0.7305132
1235700	0.7305132
1236600	0.7305132
1237500	0.7305132
1238400	0.7305132
1239300	0.7305132
1240200	0.7305132
1241100	0.7305132
